"id","name","address","local","city","state","zip","lat","lng","phone","description"
"2380","Brown Allison","289 Dongan Hills Ave","Staten Island, NY 10305","Staten Island","NY","10305","40.594867","-74.0778","(718) 987-7777","128. Brown AllisonPet GroomingVeterinariansVeterinary Clinics & Hospitals"
"2381","Doggy Spa","322 Broadway","Bayonne, NJ 07002","Bayonne","NJ","07002","40.664207","-74.122276","(201) 535-5757","130. Doggy SpaPet GroomingWebsite"
"2382","TNT Dog Grooming","110 Park Ave","Summit, NJ 07901","Summit","NJ","07901","40.714694","-74.36293","(732) 529-3412","131. TNT Dog GroomingPet GroomingWebsite"
"2383","BZ Paws","38 Morris Tpke","Summit, NJ 07901","Summit","NJ","07901","40.714694","-74.36293","(908) 522-1630","132. BZ PawsPet GroomingPet Boarding & KennelsWebsite12YEARSIN BUSINESS"
"2384","Preppy Pup","38 Morris Tpke","Summit, NJ 07901","Summit","NJ","07901","40.714694","-74.36293","(908) 522-1630","133. Preppy PupPet GroomingPet Boarding & KennelsWebsite10YEARSIN BUSINESS"
"2385","Doggy Styles Pet Grooming","111 State Route 35","Cliffwood, NJ 07721","Cliffwood","NJ","07721","40.433787","-74.225814","(732) 894-6500","134. Doggy Styles Pet GroomingPet GroomingMobile Pet Grooming8YEARSIN BUSINESS"
"2386","Wonder Dog Studio","27 Maple St","Summit, NJ 07901","Summit","NJ","07901","40.714694","-74.36293","(908) 277-9600","135. Wonder Dog StudioPet GroomingPet Boarding & KennelsPet StoresWebsite"
"2387","Pooch Patrol","7 Jefferson Ave","Maplewood, NJ 07040","Maplewood","NJ","07040","40.725322","-74.265292","(973) 762-4141","137. Pooch PatrolPet GroomingWebsite12YEARSIN BUSINESS"
"2388","All Fur Dogs Grooming Salon","395 Springfield Ave","Berkeley Heights, NJ 07922","Berkeley Heights","NJ","07922","40.678984","-74.432692","(732) 649-9057","138. All Fur Dogs Grooming SalonPet GroomingPet ServicesDog & Cat Grooming & Supplies8YEARSIN BUSINESS"
"2389","Barking Palace","445 Forest Ave","Staten Island, NY 10301","Staten Island","NY","10301","40.621813","-74.100324","(347) 825-2820","140. Barking PalacePet GroomingDog & Cat Furnishings & SuppliesPet Stores(1)Website16YEARSIN BUSINESS"
"2390","Pampered Pawz Pet Spa","1828 Hylan Blvd","Staten Island, NY 10305","Staten Island","NY","10305","40.594867","-74.0778","(347) 722-7299","142. Pampered Pawz Pet SpaPet Grooming"
"2391","The Gentle Groomer","510 Old Bridge Tpke","South River, NJ 08882","South River","NJ","08882","40.444355","-74.383419","(732) 257-9717","144. The Gentle GroomerPet GroomingBBB Rating: A+18YEARSIN BUSINESS"
"2392","Personal Touch Pet Salon","65 Springfield Ave","Springfield, NJ 07081","Springfield","NJ","07081","40.700489","-74.322044","(201) 935-7076","145. Personal Touch Pet SalonPet Grooming"
"2393","Groom Go Round","5 Longfellow Ave","Staten Island, NY 10301","Staten Island","NY","10301","40.621813","-74.100324","(718) 482-3147","146. Groom Go RoundPet Grooming33YEARSIN BUSINESS"
"2394","Charming Pet Grooming","206 Morris Ave","Springfield, NJ 07081","Springfield","NJ","07081","40.700489","-74.322044","(973) 376-6930","147. Charming Pet GroomingPet Grooming(3)Website"
"2395","Kleen Kuts","1252 Bay St","Staten Island, NY 10305","Staten Island","NY","10305","40.594867","-74.0778","(718) 556-4053","148. Kleen KutsPet Grooming19YEARSIN BUSINESS"
"2396","Copper Crest Grooming Salon","294 Ridge Rd","Watchung, NJ 07069","Watchung","NJ","07069","40.636817","-74.452093","(908) 534-4135","149. Copper Crest Grooming SalonPet Grooming"
"2397","Dogtopia","190 Avenue E","Bayonne, NJ 07002","Bayonne","NJ","07002","40.664207","-74.122276","(201) 437-9663","8. DogtopiaPet GroomingDog Day CarePet Boarding & Kennels"
"2398","Rover Done Over Mobile Dog Grooming","239 Avenue A","Bayonne, NJ 07002","Bayonne","NJ","07002","40.664207","-74.122276","(917) 861-7665","9. Rover Done Over Mobile Dog GroomingPet GroomingPet ServicesDog Training37YEARSIN BUSINESS"
"2399","Shaggie Pets Grooming Salon","6706 5th Ave","Brooklyn, NY 11220","Brooklyn","NY","11220","40.642875","-74.015564","(718) 680-0928","21. Shaggie Pets Grooming SalonPet Grooming(2)17YEARSIN BUSINESS"
"2400","Clips N Dips Dog Grooming","81 Ann St","Newark, NJ 07105","Newark","NJ","07105","40.72214","-74.140998","(973) 732-2631","23. Clips N Dips Dog GroomingPet Grooming(1)12YEARSIN BUSINESS"
"2401","Dyker Dog Salon","7618 13th Ave","Brooklyn, NY 11228","Brooklyn","NY","11228","40.620567","-74.015141","(718) 680-3600","26. Dyker Dog SalonPet GroomingPet ServicesPet StoresDirections52YEARSIN BUSINESS"
"2402","J C Pettopia","729 Bergen Ave","Jersey City, NJ 07306","Jersey City","NJ","07306","40.733605","-74.065616","(201) 685-7467","27. J C PettopiaPet Grooming"
"2403","Like Home Pet Care","763 Montgomery St","Jersey City, NJ 07306","Jersey City","NJ","07306","40.733605","-74.065616","(201) 333-3739","28. Like Home Pet CarePet GroomingPet StoresWebsite11YEARSIN BUSINESS"
"2404","Glamour Pet Salon & Spa","247 Marin Blvd","Jersey City, NJ 07302","Jersey City","NJ","07302","40.726243","-74.048743","(201) 918-6478","29. Glamour Pet Salon & SpaPet GroomingDog & Cat Grooming & SuppliesWebsite15YEARSIN BUSINESS"
"2405","Xpet","400 S 5th St","Harrison, NJ 07029","Harrison","NJ","07029","40.744953","-74.152306","(973) 484-6243","30. XpetPet Grooming"
"2406","Paws and Suds","233 Liberty Ave","Jersey City, NJ 07306","Jersey City","NJ","07306","40.733605","-74.065616","(201) 360-0161","32. Paws and SudsPet GroomingWebsite"
"2407","Palisades Pup","355 Palisade Ave","Jersey City, NJ 07307","Jersey City","NJ","07307","40.747679","-74.049894","(201) 656-0959","33. Palisades PupPet GroomingPet ServicesPet Boarding & KennelsBBB Rating: A+Website8YEARSIN BUSINESS"
"2408","Pets Stop Grooming","39 Merchant St","Newark, NJ 07105","Newark","NJ","07105","40.72214","-74.140998","(973) 270-0366","36. Pets Stop GroomingPet Grooming(2)10YEARSIN BUSINESSAmenities:Wheelchair accessible"
"2409","Doggie Spa","105 South St","Newark, NJ 07114","Newark","NJ","07114","40.713452","-74.174179","(973) 491-2600","38. Doggie SpaPet GroomingPet Boarding & KennelsKennelsBBB Rating: A+"
"2410","Sol Grooming","76 Garden St","Newark, NJ 07105","Newark","NJ","07105","40.72214","-74.140998","(973) 368-2286","39. Sol GroomingPet Grooming"
"2411","Pawz","3905 2nd Ave","Brooklyn, NY 11232","Brooklyn","NY","11232","40.657218","-74.005878","(718) 369-8883","41. PawzPet GroomingWebsite"
"2412","My Natural Pet","8318 5th Ave","Brooklyn, NY 11209","Brooklyn","NY","11209","40.623738","-74.033806","(718) 333-5678","44. My Natural PetPet GroomingPet ServicesPet StoresWebsite4YEARSIN BUSINESS"
"2413","A World of Pets","540 86th St","Brooklyn, NY 11209","Brooklyn","NY","11209","40.623738","-74.033806","(718) 238-7387","45. A World of PetsPet GroomingPet StoresBBB Rating: A+Website39YEARSIN BUSINESS"
"2414","Animal Loving Care","556 Court St","Brooklyn, NY 11231","Brooklyn","NY","11231","40.680052","-74.004522","(718) 715-0595","49. Animal Loving CarePet GroomingPet ServicesWebsiteServices23YEARSIN BUSINESS"
"2415","Fetch Club","85 John St","New York, NY 10038","New York","NY","10038","40.706088","-74.004447","(212) 401-8199","52. Fetch ClubPet Grooming"
"2416","Carroll Gardens Pet Grooming Inc","121 Douglass St","Brooklyn, NY 11231","Brooklyn","NY","11231","40.680052","-74.004522","(347) 599-2522","55. Carroll Gardens Pet Grooming IncPet GroomingPet TrainingDog & Cat Grooming & SuppliesBBB Rating: A+9YEARSIN BUSINESS"
"2417","The Seaport Paw","38 Peck Slip","New York, NY 10038","New York","NY","10038","40.706088","-74.004447","(212) 732-2275","58. The Seaport PawPet GroomingWebsite"
"2418","Pampered Paws Ny","1076 Bay Ridge Ave","Brooklyn, NY 11219","Brooklyn","NY","11219","40.631209","-73.998416","(347) 492-0931","62. Pampered Paws NyPet GroomingPet StoresWebsite12YEARSIN BUSINESS"
"2419","Paws N Claws Grooming & Accessories","57 Bay Ridge Ave","Brooklyn, NY 11220","Brooklyn","NY","11220","40.642875","-74.015564","(718) 836-8345","63. Paws N Claws Grooming & AccessoriesPet GroomingDog & Cat Grooming & SuppliesPet Stores(1)30YEARSIN BUSINESS"
"2420","Grooming Plus Inc","190 71st St Apt 19","Brooklyn, NY 11209","Brooklyn","NY","11209","40.623738","-74.033806","(718) 305-8940","64. Grooming Plus IncPet Grooming"
"2421","Fuzzy Butz","60 Madison St","Hoboken, NJ 07030","Hoboken","NJ","07030","40.747748","-74.03386","(201) 798-5111","67. Fuzzy ButzPet GroomingWebsite16YEARSIN BUSINESS"
"2422","The Salty Paw","38 Peck Slip","New York, NY 10038","New York","NY","10038","40.706088","-74.004447","(212) 732-2275","70. The Salty PawPet Grooming(1)Website16YEARSIN BUSINESS"
"2423","Dog Abby Daycare Ltd","90 Verona St","Brooklyn, NY 11231","Brooklyn","NY","11231","40.680052","-74.004522","(718) 387-7767","71. Dog Abby Daycare LtdPet GroomingPet StoresWebsite24YEARSIN BUSINESS"
"2424","Paws R Us, Inc.","7618 13th Ave","Brooklyn, NY 11228","Brooklyn","NY","11228","40.620567","-74.015141","(718) 745-9797","72. Paws R Us, Inc.Pet GroomingBBB Rating: A+32YEARSIN BUSINESS"
"2425","Q-Cute Doggie House Inc","6704 11th Ave","Brooklyn, NY 11219","Brooklyn","NY","11219","40.631209","-73.998416","(718) 836-0633","74. Q-Cute Doggie House IncPet GroomingWebsite35YEARSIN BUSINESSAmenities:Wheelchair accessible"
"2426","Bubbles & Bath Pet Grooming and Spa","203 Parker St","Newark, NJ 07104","Newark","NJ","07104","40.768591","-74.168632","(973) 761-5000","76. Bubbles & Bath Pet Grooming and SpaPet GroomingPet Boarding & KennelsKennelsWebsite"
"2427","Furry Pawz & Clawz","521 Rogers Ave","Brooklyn, NY 11225","Brooklyn","NY","11225","40.662208","-73.95527","(929) 234-6500","77. Furry Pawz & ClawzPet GroomingWebsite"
"2428","Hoboken Grooming Salon","640 Washington St","Hoboken, NJ 07030","Hoboken","NJ","07030","40.747748","-74.03386","(201) 217-1530","78. Hoboken Grooming SalonPet GroomingVeterinary Clinics & HospitalsVeterinariansWebsite"
"2429","TinyPowder Puff","91 Park Ave","Hoboken, NJ 07030","Hoboken","NJ","07030","40.747748","-74.03386","(212) 963-6415","79. TinyPowder PuffPet Grooming12YEARSIN BUSINESS"
"2430","Viva La Pooch Pet Salon","1613 73rd St","Brooklyn, NY 11204","Brooklyn","NY","11204","40.620189","-73.985706","(718) 234-7695","81. Viva La Pooch Pet SalonPet Grooming(1)27YEARSIN BUSINESS"
"2431","Pets N Style Grooming Salon","1913 Bath Ave","Brooklyn, NY 11214","Brooklyn","NY","11214","40.59848","-73.996892","(718) 333-1200","82. Pets N Style Grooming SalonPet Grooming"
"2432","Animal Kingdom - East Orange","436-440 Main St","East Orange, NJ 07018","East Orange","NJ","07018","40.754785","-74.218897","(973) 913-5418","85. Animal Kingdom - East OrangePet GroomingPet ServicesTropical FishBBB Rating: A+WebsiteDirectionsMore Info70YEARSIN BUSINESS3YEARS WITH"
"2433","Pet Central Express Inc","854 Kearny Ave","Kearny, NJ 07032","Kearny","NJ","07032","40.750886","-74.10588","(201) 991-0688","86. Pet Central Express IncPet GroomingPet Stores(1)BBB Rating: A+Website18YEARSIN BUSINESS"
"2434","Alvis Grooming Spa","614 Jefferson St","Hoboken, NJ 07030","Hoboken","NJ","07030","40.747748","-74.03386","(201) 793-0080","87. Alvis Grooming SpaPet GroomingWebsite"
"2435","Club Barks","712 Jefferson St","Hoboken, NJ 07030","Hoboken","NJ","07030","40.747748","-74.03386","(201) 683-0000","88. Club BarksPet GroomingWebsite"
"2436","Oliveira Joao","742 Kearny Ave","Kearny, NJ 07032","Kearny","NJ","07032","40.750886","-74.10588","(201) 998-0327","89. Oliveira JoaoPet Grooming"
"2437","Paws & Suds","1801 Kerrigan Ave","Union City, NJ 07087","Union City","NJ","07087","40.770419","-74.030901","(201) 590-9899","90. Paws & SudsPet GroomingWebsite"
"2438","Canino Grooming","317 33rd St","Union City, NJ 07087","Union City","NJ","07087","40.770419","-74.030901","(917) 443-5257","92. Canino GroomingPet GroomingWebsite7YEARSIN BUSINESS"
"2439","Tiny Tails Grooming","7408 20th Ave","Brooklyn, NY 11204","Brooklyn","NY","11204","40.620189","-73.985706","(718) 234-1034","96. Tiny Tails GroomingPet GroomingDog & Cat Furnishings & SuppliesPet Stores(2)Website"
"2440","Grand Paws N Claws","448 Grand Ave","Brooklyn, NY 11238","Brooklyn","NY","11238","40.678989","-73.961819","(718) 622-0060","97. Grand Paws N ClawsPet GroomingPet ServicesPet Stores(1)16YEARSIN BUSINESS"
"2441","Dapper Dawg","2270 Bath Ave","Brooklyn, NY 11214","Brooklyn","NY","11214","40.59848","-73.996892","(718) 372-9083","99. Dapper DawgPet Grooming(2)63YEARSIN BUSINESS"
"2442","Towne House Grooming & Pet Supplies","288 8th Ave","New York, NY 10001","New York","NY","10001","40.75205","-73.994517","(212) 929-2910","100. Towne House Grooming & Pet SuppliesPet GroomingPet StoresPet Boarding & Kennels(1)Website12YEARSIN BUSINESS"
"2443","The Park Slope Pet Salon","453 7th Ave","Brooklyn, NY 11215","Brooklyn","NY","11215","40.666364","-73.985457","(718) 768-3617","102. The Park Slope Pet SalonPet Grooming12YEARSIN BUSINESS"
"2444","Bully Zone Pet Supplies & Pet Grooming","1409 McCarter Hwy","newark, NJ 07104","newark","NJ","07104","40.768591","-74.168632","(973) 732-9002","104. Bully Zone Pet Supplies & Pet GroomingPet GroomingPet FoodDog & Cat Grooming & SuppliesWebsite8YEARSIN BUSINESS"
"2445","Ever Paw","1365 38th St","Brooklyn, NY 11218","Brooklyn","NY","11218","40.641581","-73.975901","(347) 365-4402","107. Ever PawPet Grooming"
"2446","Lucky Rubber Ducky","196 7th Ave","Brooklyn, NY 11215","Brooklyn","NY","11215","40.666364","-73.985457","(718) 369-0734","109. Lucky Rubber DuckyPet Grooming"
"2447","Paws in Motion","421 Hudson St","New York, NY 10014","New York","NY","10014","40.73396","-74.005276","(631) 327-1258","111. Paws in MotionPet GroomingPet Boarding & Kennels"
"2448","Anthony Brands","100 Crosby St","New York, NY 10012","New York","NY","10012","40.724324","-73.996124","(646) 613-1600","113. Anthony BrandsPet GroomingWebsite25YEARSIN BUSINESS"
"2449","Brooklyn Pet Spa","317 Flatbush Ave","Brooklyn, NY 11217","Brooklyn","NY","11217","40.684381","-73.980437","(718) 768-0293","114. Brooklyn Pet SpaPet GroomingWebsite"
"2450","Trails to Tails","7 Cornelia St","New York, NY 10014","New York","NY","10014","40.73396","-74.005276","(917) 239-9229","115. Trails to TailsPet GroomingWebsite"
"2451","Cat Groomer NYC","3 Sheridan Square","New York, NY 10014","New York","NY","10014","40.73396","-74.005276","(212) 920-5585","116. Cat Groomer NYCPet GroomingMobile Pet Grooming33YEARSIN BUSINESS"
"2452","Holistic Cat Groomer","3 Sheridan Square","New York, NY 10014","New York","NY","10014","40.73396","-74.005276","(212) 920-5585","117. Holistic Cat GroomerPet Grooming"
"2453","Top Tier Grooming","65 E 4th St","New York, NY 10003","New York","NY","10003","40.732373","-73.989477","(212) 254-8951","121. Top Tier GroomingPet Grooming"
"2454","Manhattan Doggy Groom & Room","171 E 2nd St Apt 13","New York, NY 10009","New York","NY","10009","40.724608","-73.980332","(347) 418-0063","123. Manhattan Doggy Groom & RoomPet Grooming"
"2455","Poochie Place","336 E 5th St","New York, NY 10003","New York","NY","10003","40.732373","-73.989477","(212) 598-4886","124. Poochie PlacePet Grooming"
"2456","The Poodle Mafia","211 E 13th St","New York, NY 10003","New York","NY","10003","40.732373","-73.989477","(212) 203-1187","127. The Poodle MafiaPet Grooming"
"2457","Citipups","242 W 20th St","New York, NY 10011","New York","NY","10011","40.74179","-73.999332","(646) 669-7551","128. CitipupsPet Grooming"
"2458","Bucks Place Inc","288 8th Ave Frnt 1","New York, NY 10001","New York","NY","10001","40.75205","-73.994517","(212) 929-2910","129. Bucks Place IncPet GroomingPet StoresWebsite"
"2459","The Cat Practice","145 W 24th St","New York, NY 10011","New York","NY","10011","40.74179","-73.999332","(212) 677-1401","132. The Cat PracticePet GroomingPet ServicesVeterinariansWebsite39YEARSIN BUSINESS"
"2460","Brooklyn Paw House","1215 Flatbush Ave","Brooklyn, NY 11226","Brooklyn","NY","11226","40.647083","-73.954915","(347) 240-8207","133. Brooklyn Paw HousePet GroomingPet ServicesPet Boarding & KennelsWebsite"
"2461","Dena Kuehne","1701 W 1st St","Brooklyn, NY 11223","Brooklyn","NY","11223","40.59646","-73.972916","(718) 256-1213","136. Dena KuehnePet Grooming"
"2462","Paws In the City","754 Nostrand Ave","Brooklyn, NY 11216","Brooklyn","NY","11216","40.679695","-73.950292","(347) 627-7259","137. Paws In the CityPet GroomingWebsite"
"2463","Hanes Pups Inc","1773 W 1st St","Brooklyn, NY 11223","Brooklyn","NY","11223","40.59646","-73.972916","(718) 336-2040","138. Hanes Pups IncPet Grooming"
"2464","Tools Grooming Den","301 Irvington Ave","South Orange, NJ 07079","South Orange","NJ","07079","40.746197","-74.260788","(973) 378-8665","139. Tools Grooming DenPet Grooming"
"2465","Jacobowitz Yoel","185 Marcy Ave","Brooklyn, NY 11211","Brooklyn","NY","11211","40.714112","-73.952354","(718) 599-3344","140. Jacobowitz YoelPet Grooming"
"2466","Grooming Co","238 E 24th St","New York, NY 10010","New York","NY","10010","40.742272","-73.987907","(631) 763-3324","141. Grooming CoPet Grooming"
"2467","American Academy of Pet Grooming Inc","202 E 25th St","New York, NY 10010","New York","NY","10010","40.742272","-73.987907","(212) 686-3890","145. American Academy of Pet Grooming IncPet Grooming(2)Website21YEARSIN BUSINESS"
"2468","Luxury Pet Grooming & Spa","8018 20th Ave","Brooklyn, NY 11214","Brooklyn","NY","11214","40.59848","-73.996892","(718) 521-6212","150. Luxury Pet Grooming & SpaPet Grooming(2)"
"2469","Precious Paw Prints","395 Broad St","Bloomfield, NJ 07003","Bloomfield","NJ","07003","40.805311","-74.187412","(973) 707-7395","2. Precious Paw PrintsPet GroomingWebsite"
"2470","Dog Grooming Studio","399 W Passaic Ave","Bloomfield, NJ 07003","Bloomfield","NJ","07003","40.805311","-74.187412","(973) 338-3500","5. Dog Grooming StudioPet Grooming13YEARSIN BUSINESS"
"2471","Prissy Paws","42 W Passaic Ave","Bloomfield, NJ 07003","Bloomfield","NJ","07003","40.805311","-74.187412","(973) 338-1123","6. Prissy PawsPet GroomingPet Services(1)12YEARSIN BUSINESS"
"2472","Celebrity Styling Dog Groomers","112 Bloomfield Ave","Montclair, NJ 07042","Montclair","NJ","07042","40.812954","-74.215386","(973) 746-4600","7. Celebrity Styling Dog GroomersPet Grooming(1)18YEARSIN BUSINESS"
"2473","Best of Breed Pet Grooming","328 Washington Ave","Belleville, NJ 07109","Belleville","NJ","07109","40.793718","-74.164895","(973) 759-4423","10. Best of Breed Pet GroomingPet Grooming29YEARSIN BUSINESS"
"2474","Capoochi Grooming Galleria & Day Care","21 Franklin Ave","Nutley, NJ 07110","Nutley","NJ","07110","40.819621","-74.163016","(973) 320-5690","11. Capoochi Grooming Galleria & Day CarePet GroomingDog & Cat Grooming & Supplies(9)12YEARSIN BUSINESS"
"2475","Bark-N-Park",,"Nutley, NJ 07110","Nutley","NJ","07110","40.819621","-74.163016","(973) 513-5472","12. Bark-N-ParkPet GroomingPet ServicesPet Specialty Services(9)9YEARSIN BUSINESS"
